Gray Hat Python ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F3434307%2F&query=python&cat_id=1001&type=search&pos=104,7.7
Beginning Python ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F3205338%2F&query=python&cat_id=1001&type=search&pos=105,8.5
Python Web开发：测试驱动方法 ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F26640135%2F&query=python&cat_id=1001&type=search&pos=106,7.6
Python 3程序开发指南 ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F5924860%2F&query=python&cat_id=1001&type=search&pos=107,7.0
Beginning Game Development with Python and Pygame ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F2123546%2F&query=python&cat_id=1001&type=search&pos=108,7.9
Data Structures and Algorithms Using Python ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F6789516%2F&query=python&cat_id=1001&type=search&pos=109,7.6
数据结构与算法：Python语言描述 ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F26702568%2F&query=python&cat_id=1001&type=search&pos=110,7.7
Test-Driven Development with Python ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F24089005%2F&query=python&cat_id=1001&type=search&pos=111,8.3
Python数据分析基础教程（第2版） ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F25798462%2F&query=python&cat_id=1001&type=search&pos=112,6.2
Python网络编程攻略 ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F26230343%2F&query=python&cat_id=1001&type=search&pos=113,6.2
Introduction to Computation and Programming Using Python ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F22925199%2F&query=python&cat_id=1001&type=search&pos=114,8.7
"The Quick Python Book, Second Edition ",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F3814402%2F&query=python&cat_id=1001&type=search&pos=115,7.7
Python机器学习及实践 ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F26886337%2F&query=python&cat_id=1001&type=search&pos=116,8.0
"Invent Your Own Computer Games with Python, 2nd Edition ",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F5363255%2F&query=python&cat_id=1001&type=search&pos=117,8.7
Python Machine Learning ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F26629312%2F&query=python&cat_id=1001&type=search&pos=118,8.0
Python计算与编程实践 ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F10829316%2F&query=python&cat_id=1001&type=search&pos=119,7.2
Python数据可视化编程实战 ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F26378430%2F&query=python&cat_id=1001&type=search&pos=120,7.5
"Learning Python, 4th Edition, Ebook ",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F4082016%2F&query=python&cat_id=1001&type=search&pos=121,8.1
Python编程入门经典 ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F6846632%2F&query=python&cat_id=1001&type=search&pos=122,6.6
Python在Unix和Linux系统管理中的应用 ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F3767034%2F&query=python&cat_id=1001&type=search&pos=123,7.3
Data Structures and Algorithms in Python ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F10607365%2F&query=python&cat_id=1001&type=search&pos=124,8.5
Problem Solving with Algorithms and Data Structures Using Python ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F3098386%2F&query=python&cat_id=1001&type=search&pos=125,9.2
树莓派Python编程指南 ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F26327820%2F&query=python&cat_id=1001&type=search&pos=126,暂无评价
The Python Standard Library by Example ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F6540551%2F&query=python&cat_id=1001&type=search&pos=127,7.8
Python Programming ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F5407267%2F&query=python&cat_id=1001&type=search&pos=128,7.4
Foundations of Python Network Programming ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F4793807%2F&query=python&cat_id=1001&type=search&pos=129,7.1
Python机器学习 ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F26931280%2F&query=python&cat_id=1001&type=search&pos=130,7.0
Python技术参考大全 ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F1240831%2F&query=python&cat_id=1001&type=search&pos=131,7.0
Hacking Secret Ciphers with Python ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F24178620%2F&query=python&cat_id=1001&type=search&pos=132,暂无评价
Python数据挖掘入门与实践 ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F26826540%2F&query=python&cat_id=1001&type=search&pos=133,8.1
零起点Python大数据与量化交易 ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F26945534%2F&query=python&cat_id=1001&type=search&pos=134,4.5
Programming Python ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F4893005%2F&query=python&cat_id=1001&type=search&pos=135,7.9
Python核心编程 ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F1240249%2F&query=python&cat_id=1001&type=search&pos=136,7.4
Learning scikit-learn: Machine Learning in Python ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F25804112%2F&query=python&cat_id=1001&type=search&pos=137,7.3
MongoDB and Python ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F6851222%2F&query=python&cat_id=1001&type=search&pos=138,7.0
Think Python ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F3666230%2F&query=python&cat_id=1001&type=search&pos=139,8.7
Python for Finance ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F25858277%2F&query=python&cat_id=1001&type=search&pos=140,暂无评价
Python Web开发学习实录 ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F6862113%2F&query=python&cat_id=1001&type=search&pos=141,5.8
Programming Computer Vision with Python ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F10574101%2F&query=python&cat_id=1001&type=search&pos=142,7.8
Introduction to Computation and Programming Using Python ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F20437815%2F&query=python&cat_id=1001&type=search&pos=143,8.1
Beginning Python Visualization ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F3618928%2F&query=python&cat_id=1001&type=search&pos=144,7.2
Python技术手册(第2版) ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F4863526%2F&query=python&cat_id=1001&type=search&pos=145,7.1
Python Web Development with Django ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F3010430%2F&query=python&cat_id=1001&type=search&pos=146,7.4
Python 3面向对象编程 ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F26468916%2F&query=python&cat_id=1001&type=search&pos=147,8.2
Python Text Processing with NLTK 2.0 Cookbook ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F5360347%2F&query=python&cat_id=1001&type=search&pos=148,7.4
Dive Into Python 3 ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F4309422%2F&query=python&cat_id=1001&type=search&pos=149,8.3
爱上Python ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F26807339%2F&query=python&cat_id=1001&type=search&pos=150,7.2
"Learning Python, 5th Edition ",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F24878044%2F&query=python&cat_id=1001&type=search&pos=151,7.4
跟老齐学Python ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F26743627%2F&query=python&cat_id=1001&type=search&pos=152,7.1
Core Python Applications Programming ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F7069379%2F&query=python&cat_id=1001&type=search&pos=153,8.0
Raspberry Pi Python编程入门 ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F25812006%2F&query=python&cat_id=1001&type=search&pos=154,7.0
Python Standard Library ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F1725963%2F&query=python&cat_id=1001&type=search&pos=155,7.6
Python for Software Design ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F3236656%2F&query=python&cat_id=1001&type=search&pos=156,8.0
Black Hat Python ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F25894758%2F&query=python&cat_id=1001&type=search&pos=157,暂无评价
Python与Tkinter编程 ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F1241135%2F&query=python&cat_id=1001&type=search&pos=158,7.0
Violent Python ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F11605108%2F&query=python&cat_id=1001&type=search&pos=159,6.8
